image_id,is_corrupted,contains_person,used_people_detector
2350863,0,1,1
2350861,0,0,1
2350860,0,1,0
2350859,0,1,1
2350858,0,1,0
2350857,0,0,1
2350856,0,0,1
2350855,0,0,1
2350854,0,1,1
2350853,0,1,0
2350852,0,1,0
2350851,0,0,1
2350850,0,1,0
2350849,0,0,1
2350848,0,1,0
2350847,0,1,0
2350846,0,0,1
2350845,0,0,1
2350844,0,0,1
2350843,0,1,0
2350842,0,1,0
2350841,0,0,1
2350839,0,0,1
2350838,0,1,1
2350837,0,1,0
2350836,0,1,0
2350835,0,1,0
2350834,0,0,1
2350833,0,1,0
2350832,0,1,0
2350831,0,1,0
2350830,0,0,1
2350829,0,1,0
2350828,0,0,1
2350827,0,0,1
2350826,0,0,1
2350825,0,0,1
2350824,0,0,1
2350823,0,0,1
2350822,0,0,1
2350821,0,1,0
2350820,0,0,1
2350819,0,0,1
2350818,0,1,0
2350817,0,0,1
2350816,0,0,1
2350815,0,1,0
2350814,0,1,0
2350813,0,0,1
2350812,0,1,0
2350811,0,0,1
2350810,0,1,0
2350809,0,0,1
2350808,0,1,0
2350807,0,0,1
2350806,0,1,0
2350805,0,1,0
2350804,0,0,1
2350803,0,1,0
2350802,0,1,0
2350801,0,0,1
2350800,0,0,1
2350799,0,0,1
2350798,0,1,0
2350797,0,1,0
2350796,0,1,1
2350795,0,0,1
2350794,0,1,0
2350792,0,0,1
2350791,0,1,0
2350790,0,0,1
2350789,0,1,0
2350788,0,1,0
2350787,0,0,1
2350786,0,1,0
2350785,0,0,1
2350784,0,1,0
2350783,0,0,1
2350782,0,0,1
2350781,0,0,1
2350780,0,1,0
2350779,0,0,1
2350776,0,0,1
2350775,0,0,1
2350774,0,0,1
2350773,0,0,1
2350772,0,1,0
2350771,0,0,1
2350770,0,1,0
2350768,0,1,0
2350767,0,0,1
2350766,0,1,1
2350765,0,1,0
2350764,0,0,1
2350763,0,0,1
2350762,0,1,0
2350761,0,0,1
2350760,0,1,0
2350759,0,0,1
2350758,0,1,0
2350757,0,0,1
2350756,0,1,0
2350755,0,1,0
2350754,0,0,1
2350753,0,1,1
2350752,0,1,0
2350751,0,0,1
2350750,0,1,0
2350749,0,0,1
2350748,0,1,0
2350746,0,1,0
2350745,0,0,1
2350744,0,1,1
2350743,0,0,1
2350742,0,1,1
2350741,0,0,1
2350740,0,0,1
2350739,0,1,0
2350738,0,1,1
2350737,0,0,1
2350736,0,1,0
2350735,0,0,1
2350734,0,1,0
2350733,0,0,1
2350732,0,1,0
2350731,0,0,1
2350730,0,1,0
2350729,0,0,1
2350728,0,0,1
2350727,0,1,0
2350726,0,0,1
2350725,0,0,1
2350724,0,0,1
2350723,0,0,1
2350722,0,1,0
2350721,0,0,1
2350720,0,1,0
2350719,0,0,1
2350718,0,0,1
2350717,0,1,0
2350716,0,1,0
2350715,0,0,1
2350714,0,1,1
2350712,0,1,0
2350711,0,0,1
2350710,0,1,0
2350709,0,1,0
2350708,0,1,0
2350707,0,1,0
2350706,0,1,0
2350705,0,1,0
2350704,0,0,1
2350703,0,1,0
2350702,0,1,1
2350701,0,0,1
2350700,0,0,1
2350699,0,0,1
2350698,0,1,0
2350697,0,0,1
2350696,0,1,0
2350695,0,0,1
2350694,0,1,0
2350693,0,0,1
2350692,0,0,1
2350691,0,0,1
2350690,0,1,0
2350689,0,0,1
2350688,0,1,1
2350686,0,0,1
2350685,0,0,1
2350683,0,0,1
2350682,0,0,1
2350681,0,0,1
2350680,0,0,1
2350679,0,0,1
2350678,0,0,1
2350677,0,1,0
2350676,0,1,0
2350675,0,1,0
2350674,0,0,1
2350673,0,0,1
2350672,0,0,1
2350671,0,0,1
2350670,0,0,1
2350669,0,1,0
2350668,0,0,1
2350667,0,1,0
2350666,0,0,1
2350665,0,1,0
2350664,0,0,1
2350663,0,1,0
2350662,0,1,0
2350660,0,0,1
2350659,0,0,1
2350658,0,0,1
2350657,0,0,1
2350656,0,1,0
2350655,0,0,1
2350654,0,1,1
2350653,0,1,0
2350652,0,1,0
2350651,0,1,0
2350650,0,0,1
2350649,0,0,1
2350648,0,1,0
2350647,0,1,0
2350646,0,0,1
2350645,0,1,0
2350644,0,1,0
2350643,0,0,1
2350642,0,1,0
2350641,0,0,1
2350640,0,0,1
2350639,0,0,1
2350638,0,1,0
2350637,0,1,0
2350636,0,0,1
2350635,0,1,0
2350634,0,1,0
2350633,0,1,0
2350632,0,1,1
2350631,0,0,1
2350630,0,1,0
2350629,0,1,0
2350628,0,1,1
2350627,0,0,1
2350626,0,0,1
2350625,0,0,1
2350624,0,0,1
2350623,0,0,1
2350622,0,1,1
2350621,0,0,1
2350620,0,1,0
2350619,0,1,0
2350618,0,1,0
2350617,0,0,1
2350616,0,0,1
2350615,0,1,0
2350614,0,1,1
2350613,0,0,1
2350612,0,1,0
2350611,0,1,0
2350610,0,1,0
2350609,0,1,0
2350608,0,1,0
2350607,0,0,1
2350606,0,0,1
2350605,0,1,0
2350604,0,1,1
2350602,0,1,1
2350601,0,1,1
2350600,0,1,0
2350599,0,0,1
2350598,0,0,1
2350597,0,1,1
2350596,0,0,1
2350595,0,0,1
2350594,0,1,0
2350593,0,0,1
2350592,0,1,0
2350591,0,0,1
2350590,0,0,1
2350589,0,0,1
2350588,0,1,0
2350587,0,0,1
2350586,0,1,1
2350585,0,0,1
2350584,0,1,1
2350583,0,1,1
2350582,0,1,1
2350581,0,1,0
2350580,0,0,1
2350579,0,0,1
2350578,0,0,1
2350577,0,0,1
2350576,0,0,1
2350575,0,1,0
2350574,0,0,1
2350573,0,0,1
2350572,0,0,1
2350571,0,1,1
2350570,0,0,1
2350569,0,1,0
2350568,0,1,0
2350567,0,0,1
2350566,0,0,1
2350565,0,1,0
2350564,0,0,1
2350563,0,1,1
2350562,0,1,0
2350561,0,0,1
2350560,0,0,1
2350559,0,1,1
2350558,0,0,1
2350557,0,0,1
2350556,0,1,0
2350555,0,0,1
2350554,0,0,1
2350553,0,1,0
2350552,0,0,1
2350551,0,1,0
2350550,0,1,0
2350549,0,0,1
2350548,0,1,0
2350547,0,0,1
2350546,0,0,1
2350545,0,0,1
2350544,0,0,1
2350543,0,0,1
2350542,0,1,0
2350541,0,0,1
2350540,0,0,1
2350539,0,0,1
2350538,0,1,0
2350537,0,1,0
2350536,0,1,0
2350535,0,0,1
2350534,0,0,1
2350533,0,1,0
2350532,0,0,1
2350531,0,1,1
2350530,0,0,1
2350529,0,1,0
2350527,0,0,1
2350526,0,1,1
2350525,0,0,1
2350524,0,0,1
2350523,0,0,1
2350522,0,1,0
2350521,0,1,1
2350520,0,0,1
2350519,0,1,0
2350518,0,0,1
2350517,0,1,0
2350516,0,0,1
2350515,0,1,0
2350514,0,0,1
2350513,0,0,1
2350512,0,0,1
2350511,0,1,0
2350510,0,0,1
2350509,0,1,0
2350508,0,1,0
2350507,0,0,1
2350506,0,1,0
2350505,0,0,1
2350502,0,1,0
2350501,0,1,0
2350500,0,0,1
2350499,0,0,1
2350498,0,1,0
2350497,0,1,0
2350496,0,1,0
2350495,0,1,0
2350494,0,0,1
2350493,0,0,1
2350492,0,0,1
2350491,0,1,0
2350490,0,1,0
2350489,0,1,0
2350488,0,0,1
2350487,0,1,0
2350486,0,1,0
2350485,0,0,1
2350484,0,1,0
2350483,0,1,0
2350482,0,0,1
2350481,0,1,1
2350480,0,1,0
2350479,0,1,0
2350478,0,1,0
2350477,0,0,1
2350476,0,1,1
2350475,0,0,1
2350474,0,1,0
2350473,0,1,0
2350472,0,0,1
2350471,0,0,1
2350470,0,0,1
2350469,0,1,0
2350468,0,0,1
2350467,0,1,1
2350466,0,0,1
2350464,0,1,1
2350463,0,0,1
2350462,0,1,0
2350461,0,1,0
2350460,0,0,1
2350459,0,0,1
2350458,0,1,0
2350457,0,0,1
2350456,0,0,1
2350455,0,1,0
2350454,0,1,0
2350453,0,1,0
2350452,0,1,0
2350451,0,1,0
2350449,0,0,1
2350448,0,1,0
2350447,0,1,0
2350446,0,1,0
2350445,0,1,0
2350444,0,0,1
2350443,0,0,1
2350442,0,0,1
2350441,0,0,1
2350440,0,0,1
2350439,0,0,1
2350438,0,1,0
2350437,0,0,1
2350436,0,0,1
2350435,0,0,1
2350434,0,1,1
2350433,0,1,0
2350431,0,0,1
2350430,0,0,1
2350429,0,1,0
2350428,0,0,1
2350427,0,1,1
2350426,0,1,0
2350425,0,1,1
2350424,0,0,1
2350423,0,0,1
2350422,0,0,1
2350421,0,1,0
2350420,0,0,1
2350419,0,1,0
2350418,0,0,1
2350417,0,1,0
2350416,0,0,1
2350415,0,1,0
2350414,0,1,0
2350413,0,0,1
2350412,0,0,1
2350411,0,1,0
2350410,0,0,1
2350409,0,1,1
2350408,0,0,1
2350407,0,1,0
2350406,0,1,0
2350405,0,0,1
2350403,0,0,1
2350402,0,0,1
2350401,0,0,1
2350400,0,1,0
2350399,0,0,1
2350398,0,0,1
2350397,0,1,1
2350396,0,1,0
2350395,0,0,1
2350394,0,1,0
2350393,0,1,0
2350392,0,0,1
2350391,0,0,1
2350390,0,0,1
2350389,0,1,0
2350388,0,0,1
2350386,0,1,0
2350384,0,0,1
2350383,0,1,0
2350382,0,1,1
2350381,0,1,0
2350380,0,1,0
2350379,0,1,1
2350378,0,1,0
2350377,0,1,0
2350376,0,1,0
2350375,0,1,0
2350374,0,0,1
2350373,0,0,1
2350372,0,1,0
2350371,0,0,1
2350370,0,1,0
2350369,0,0,1
2350368,0,0,1
2350367,0,0,1
2350366,0,0,1
2350364,0,1,0
2350363,0,0,1
2350362,0,0,1
2350361,0,1,0
2350360,0,1,0
2350359,0,0,1
2350358,0,0,1
2350357,0,1,0
2350356,0,0,1
2350355,0,0,1
2350354,0,1,0
2350353,0,1,0
2350352,0,0,1
2350351,0,1,0
2350350,0,0,1
2350349,0,1,0
2350348,0,1,0
2350347,0,0,1
2350346,0,0,1
2350345,0,0,1
2350344,0,1,0
2350343,0,0,1
2350342,0,0,1
2350340,0,1,0
2350339,0,1,0
2350338,0,1,0
2350336,0,1,0
2350335,0,0,1
2350334,0,0,1
2350333,0,0,1
2350332,0,0,1
2350331,0,0,1
2350330,0,0,1
2350329,0,1,0
2350328,0,0,1
2350327,0,0,1
2350326,0,1,0
2350325,0,0,1
2350324,0,0,1
2350323,0,0,1
2350322,0,1,0
2350321,0,0,1
2350320,0,1,0
2350318,0,1,0
2350317,0,0,1
2350316,0,1,1
2350315,0,0,1
2350314,0,0,1
2350313,0,1,1
2350312,0,1,0
2350311,0,1,0
2350310,0,1,0
2350309,0,0,1
2350308,0,1,0
2350307,0,0,1
2350306,0,0,1
2350305,0,1,0
2350304,0,0,1
2350303,0,0,1
2350302,0,0,1
2350301,0,0,1
2350300,0,1,0
2350299,0,0,1
2350298,0,0,1
2350297,0,1,0
2350296,0,0,1
2350295,0,1,0
2350294,0,1,0
2350293,0,1,1
2350292,0,1,0
2350291,0,1,0
2350290,0,0,1
2350289,0,0,1
2350288,0,1,0
2350287,0,0,1
2350286,0,0,1
2350285,0,0,1
2350284,0,1,0
2350283,0,1,0
2350282,0,0,1
2350281,0,0,1
2350280,0,0,1
2350279,0,1,0
2350278,0,0,1
2350277,0,1,0
2350276,0,1,0
2350275,0,0,1
2350274,0,1,0
2350273,0,0,1
2350272,0,0,1
2350271,0,1,0
2350270,0,1,0
2350269,0,0,1
2350268,0,0,1
2350267,0,1,0
2350266,0,1,1
2350265,0,1,0
2350264,0,1,0
2350263,0,0,1
2350262,0,0,1
2350260,0,1,0
2350259,0,0,1
2350257,0,1,0
2350256,0,1,1
2350255,0,0,1
2350254,0,1,0
2350253,0,0,1
2350252,0,0,1
2350251,0,0,1
2350250,0,1,0
2350249,0,0,1
2350248,0,0,1
2350247,0,0,1
2350246,0,1,0
2350245,0,1,0
2350244,0,1,0
2350243,0,1,0
2350242,0,0,1
2350241,0,1,0
2350240,0,0,1
2350239,0,1,0
2350237,0,1,0
2350236,0,0,1
2350235,0,0,1
2350234,0,0,1
2350233,0,0,1
2350232,0,0,1
2350231,0,1,0
2350230,0,0,1
2350229,0,0,1
2350228,0,0,1
2350227,0,1,0
2350226,0,1,0
2350225,0,0,1
2350224,0,0,1
2350223,0,1,0
2350222,0,1,0
2350221,0,1,1
2350220,0,0,1
2350219,0,1,0
2350218,0,1,0
2350217,0,1,0
2350216,0,1,0
2350215,0,0,1
2350213,0,0,1
2350212,0,1,0
2350211,0,1,0
2350210,0,0,1
2350209,0,1,0
2350208,0,1,0
2350207,0,1,0
2350206,0,0,1
2350205,0,1,0
2350204,0,1,0
2350203,0,0,1
2350202,0,0,1
2350201,0,0,1
2350200,0,1,0
2350198,0,0,1
2350197,0,0,1
2350196,0,1,0
2350195,0,0,1
2350193,0,0,1
2350192,0,0,1
2350189,0,0,1
2350188,0,0,1
2350187,0,0,1
2350186,0,1,0
2350185,0,0,1
2350184,0,0,1
2350183,0,0,1
2350182,0,0,1
2350181,0,1,0
2350180,0,0,1
2350179,0,1,0
2350177,0,1,0
2350176,0,0,1
2350175,0,1,0
2350174,0,1,1
2350173,0,1,0
2350172,0,1,0
2350171,0,1,1
2350170,0,0,1
2350169,0,1,0
2350168,0,1,0
2350167,0,1,0
2350166,0,0,1
2350165,0,1,0
2350164,0,1,1
2350163,0,0,1
2350162,0,1,1
2350161,0,0,1
2350160,0,0,1
2350159,0,0,1
2350158,0,1,0
2350157,0,1,0
2350156,0,0,1
2350155,0,1,0
2350154,0,0,1
2350153,0,1,0
2350152,0,0,1
2350151,0,1,0
2350150,0,1,0
2350149,0,1,0
2350148,0,1,0
2350147,0,1,0
2350146,0,1,0
2350145,0,1,0
2350144,0,1,0
2350143,0,1,0
2350141,0,0,1
2350140,0,1,0
2350139,0,0,1
2350138,0,1,0
2350137,0,0,1
2350136,0,0,1
2350135,0,1,0
2350134,0,1,0
2350133,0,0,1
2350132,0,1,0
2350131,0,0,1
2350130,0,1,0
2350129,0,1,0
2350128,0,0,1
2350127,0,0,1
2350124,0,0,1
2350123,0,0,1
2350122,0,1,0
2350121,0,0,1
2350120,0,1,0
2350119,0,1,0
2350118,0,1,1
2350117,0,1,1
2350116,0,1,0
2350115,0,0,1
2350114,0,1,0
2350113,0,0,1
2350112,0,0,1
2350111,0,0,1
2350110,0,0,1
2350109,0,1,0
2350108,0,0,1
2350107,0,1,0
2350106,0,1,0
2350104,0,1,0
2350103,0,0,1
2350102,0,1,0
2350101,0,1,0
2350100,0,0,1
2350099,0,1,0
2350098,0,1,0
2350097,0,1,0
2350096,0,1,0
2350095,0,0,1
2350094,0,1,1
2350093,0,1,0
2350092,0,1,0
2350091,0,0,1
2350090,0,0,1
2350089,0,1,0
2350088,0,0,1
2350087,0,1,0
2350086,0,0,1
2350085,0,1,0
2350084,0,1,0
2350083,0,1,0
2350082,0,1,0
2350081,0,0,1
2350080,0,0,1
2350079,0,1,0
2350078,0,1,0
2350077,0,0,1
2350076,0,1,0
2350075,0,0,1
2350074,0,1,0
2350073,0,0,1
2350072,0,1,0
2350071,0,1,0
2350070,0,1,0
2350069,0,1,0
2350068,0,0,1
2350067,0,1,0
2350065,0,1,1
2350064,0,1,0
2350062,0,1,0
2350061,0,1,0
2350060,0,0,1
2350059,0,1,0
2350058,0,1,0
2350057,0,0,1
2350056,0,0,1
2350055,0,1,0
2350054,0,0,1
2350053,0,1,0
2350052,0,0,1
2350051,0,0,1
2350050,0,0,1
2350049,0,0,1
2350048,0,0,1
2350047,0,0,1
2350046,0,1,0
2350045,0,0,1
2350044,0,0,1
2350043,0,1,0
2350042,0,1,0
2350041,0,1,0
2350040,0,1,0
2350039,0,1,0
2350038,0,1,0
2350037,0,0,1
2350036,0,1,0
2350035,0,0,1
2350034,0,1,0
2350033,0,0,1
2350032,0,0,1
2350031,0,1,0
2350030,0,0,1
2350029,0,1,0
2350028,0,0,1
2350027,0,1,0
2350025,0,1,0
2350024,0,1,0
2350023,0,1,0
2350022,0,1,0
2350021,0,0,1
2350019,0,1,0
2350018,0,1,0
2350017,0,1,1
2350016,0,0,1
2350015,0,1,0
2350014,0,1,0
2350013,0,0,1
2350012,0,1,0
2350011,0,1,0
2350010,0,1,0
2350009,0,1,0
2350008,0,1,0
2350007,0,0,1
2350006,0,1,0
2350005,0,0,1
2350004,0,0,1
2350003,0,1,0
2350002,0,1,0
2350001,0,1,0
2350000,0,0,1
2349999,0,0,1
2349998,0,0,1
2349997,0,1,0
2349996,0,1,0
2349995,0,0,1
2349994,0,0,1
2349993,0,0,1
2349992,0,0,1
2349991,0,1,0
2349990,0,0,1
2349989,0,1,0
2349988,0,0,1
2349987,0,1,0
2349986,0,0,1
2349985,0,0,1
2349984,0,1,0
2349983,0,0,1
2349982,0,0,1
2349981,0,1,0
2349980,0,0,1
2349979,0,0,1
2349978,0,0,1
2349977,0,1,0
2349976,0,1,0
2349975,0,1,0
2349974,0,0,1
2349973,0,0,1
2349972,0,0,1
2349971,0,0,1
2349970,0,0,1
2349969,0,0,1
2349968,0,0,1
2349967,0,1,0
2349966,0,0,1
2349965,0,0,1
2349964,0,0,1
2349962,0,1,0
2349960,0,0,1
2349959,0,0,1
2349958,0,1,0
2349957,0,0,1
2349956,0,0,1
2349955,0,0,1
2349954,0,1,0
2349953,0,0,1
2349952,0,1,0
2349951,0,1,0
2349950,0,0,1
2349949,0,1,0
2349948,0,1,0
2349947,0,1,0
2349946,0,0,1
2349945,0,0,1
2349944,0,1,0
2349943,0,0,1
2349942,0,1,0
2349941,0,0,1
2349940,0,0,1
2349939,0,0,1
2349938,0,0,1
2349937,0,1,1
2349936,0,1,0
2349935,0,0,1
2349934,0,0,1
2349933,0,0,1
2349932,0,1,0
2349931,0,1,0
2349930,0,1,1
2349929,0,1,0
2349928,0,0,1
2349927,0,1,0
2349926,0,1,0
2349925,0,1,0
2349924,0,0,1
2349923,0,1,0
2349922,0,1,0
2349921,0,0,1
2349920,0,0,1
2349919,0,0,1
2349918,0,0,1
2349917,0,1,0
2349916,0,1,1
2349915,0,0,1
2349913,0,0,1
2349912,0,1,0
2349911,0,0,1
2349910,0,0,1
2349909,0,0,1
2349908,0,1,0
2349907,0,1,0
2349906,0,1,0
2349905,0,1,0
2349904,0,1,0
2349903,0,0,1
2349902,0,1,1
2349901,0,1,0
2349900,0,1,0
2349899,0,0,1
2349897,0,1,0
2349896,0,0,1
2349895,0,1,0
2349894,0,0,1
2349893,0,0,1
2349892,0,1,0
2349891,0,1,0
2349890,0,1,1
2349889,0,0,1
2349888,0,1,0
2349887,0,1,0
2349886,0,1,0
2349885,0,1,0
2349884,0,0,1
2349883,0,1,0
2349882,0,0,1
2349880,0,1,0
2349879,0,0,1
2349878,0,0,1
2349877,0,1,0
2349876,0,1,1
2349875,0,1,0
2349874,0,0,1
2349873,0,0,1
2349872,0,1,0
2349871,0,1,1
2349870,0,1,0
2349869,0,1,1
2349868,0,0,1
2349867,0,1,0
2349866,0,0,1
2349865,0,0,1
2349862,0,0,1
2349861,0,0,1
2349860,0,0,1
2349859,0,1,0
2349858,0,0,1
2349857,0,1,0
2349856,0,1,1
2349855,0,0,1
2349854,0,0,1
2349853,0,1,0
2349852,0,1,0
2349851,0,0,1
2349850,0,0,1
2349848,0,0,1
2349847,0,0,1
2349846,0,1,0
2349845,0,1,0
2349844,0,0,1
2349843,0,1,0
2349842,0,0,1
2349841,0,1,0
2349840,0,0,1
2349839,0,1,1
2349838,0,1,1
2349837,0,1,0
2349836,0,1,0
2349835,0,1,0
2349834,0,1,1
2349833,0,1,0
2349832,0,0,1
2349831,0,1,0
2349830,0,0,1
2349829,0,1,0
2349828,0,1,0
2349827,0,1,0
2349826,0,1,1
2349825,0,0,1
2349824,0,0,1
2349823,0,1,0
2349822,0,1,0
2349821,0,0,1
2349820,0,0,1
2349819,0,0,1
2349818,0,0,1
2349817,0,0,1
2349816,0,0,1
2349815,0,0,1
2349814,0,0,1
2349813,0,1,0
2349812,0,0,1
2349811,0,0,1
2349810,0,0,1
2349809,0,1,0
2349808,0,1,0
2349807,0,0,1
2349806,0,0,1
2349805,0,0,1
2349804,0,1,0
2349803,0,1,0
2349802,0,1,0
2349801,0,0,1
2349800,0,1,0
2349799,0,0,1
2349798,0,1,0
2349797,0,0,1
2349796,0,1,0
2349795,0,1,1
2349794,0,1,0
2349793,0,0,1
2349792,0,0,1
2349791,0,0,1
2349790,0,0,1
2349789,0,0,1
2349787,0,1,0
2349786,0,0,1
2349785,0,1,0
2349784,0,1,1
2349783,0,0,1
2349782,0,1,0
2349781,0,0,1
2349780,0,0,1
2349779,0,0,1
2349778,0,0,1
2349777,0,1,0
2349775,0,0,1
2349774,0,0,1
2349773,0,0,1
2349772,0,0,1
2349771,0,1,1
2349770,0,0,1
2349769,0,0,1
2349768,0,1,0
2349767,0,1,0
2349766,0,1,0
2349765,0,0,1
2349764,0,1,0
2349763,0,0,1
2349762,0,1,0
2349761,0,1,0
2349760,0,0,1
2349759,0,1,0
2349758,0,0,1
2349757,0,1,1
2349756,0,0,1
2349755,0,1,0
2349754,0,0,1
2349753,0,1,0
2349752,0,1,0
2349751,0,1,0
2349750,0,0,1
2349749,0,1,0
2349748,0,1,0
2349747,0,1,0
2349746,0,1,0
2349745,0,0,1
2349744,0,1,0
2349743,0,0,1
2349742,0,1,0
2349741,0,1,1
2349740,0,0,1
2349739,0,0,1
2349738,0,1,1
2349737,0,1,0
2349736,0,1,0
2349735,0,1,0
2349732,0,1,0
2349730,0,0,1
2349729,0,1,0
2349728,0,1,0
2349727,0,0,1
2349726,0,0,1
2349725,0,1,0
2349724,0,0,1
2349723,0,0,1
2349721,0,1,0
2349720,0,0,1
2349719,0,0,1
2349718,0,1,0
2349717,0,1,0
2349716,0,1,0
2349715,0,1,0
2349714,0,0,1
2349713,0,0,1
2349712,0,0,1
2349711,0,0,1
2349710,0,1,0
2349709,0,0,1
2349708,0,1,0
2349707,0,0,1
2349706,0,0,1
2349705,0,1,0
2349704,0,0,1
2349703,0,1,0
2349702,0,0,1
2349701,0,0,1
2349700,0,1,0
2349699,0,0,1
2349698,0,1,0
2349697,0,1,1
2349696,0,1,0
2349695,0,0,1
2349694,0,1,1
2349693,0,0,1
2349692,0,1,0
2349691,0,0,1
2349690,0,0,1
2349689,0,0,1
2349688,0,0,1
2349687,0,0,1
2349686,0,1,0
2349685,0,0,1
2349684,0,1,0
2349683,0,1,0
2349682,0,0,1
2349681,0,0,1
2349680,0,0,1
2349679,0,1,1
2349678,0,0,1
2349677,0,1,0
2349676,0,1,0
2349675,0,0,1
2349674,0,0,1
2349673,0,1,0
2349672,0,1,0
2349671,0,0,1
2349670,0,1,0
2349669,0,0,1
2349668,0,1,0
2349667,0,0,1
2349666,0,1,0
2349664,0,0,1
2349663,0,1,0
2349662,0,1,0
2349661,0,0,1
2349660,0,0,1
2349659,0,1,0
2349658,0,0,1
2349657,0,1,0
2349656,0,1,0
2349655,0,1,0
2349654,0,1,0
2349653,0,0,1
2349652,0,0,1
2349651,0,1,0
2349650,0,1,1
2349649,0,0,1
2349648,0,0,1
2349647,0,1,0
2349646,0,1,0
2349645,0,0,1
2349644,0,1,0
2349643,0,1,0
2349642,0,1,0
2349641,0,1,0
2349640,0,1,0
2349639,0,1,0
2349638,0,1,0
2349637,0,1,0
2349636,0,0,1
2349635,0,0,1
2349634,0,0,1
2349633,0,0,1
2349632,0,1,0
2349631,0,1,0
2349630,0,0,1
2349629,0,1,1
2349628,0,0,1
2349627,0,1,0
2349626,0,1,0
2349624,0,1,0
2349623,0,1,0
2349622,0,1,0
2349621,0,0,1
2349620,0,1,0
2349618,0,0,1
2349617,0,0,1
2349616,0,1,0
2349615,0,1,0
2349614,0,0,1
2349613,0,1,0
2349612,0,0,1
2349611,0,0,1
2349610,0,1,0
2349609,0,1,0
2349608,0,0,1
2349607,0,1,0
2349606,0,0,1
2349605,0,1,0
2349604,0,0,1
2349603,0,1,0
2349602,0,0,1
2349601,0,0,1
2349600,0,0,1
2349599,0,0,1
2349598,0,0,1
2349597,0,0,1
2349596,0,1,0
2349595,0,0,1
2349594,0,0,1
2349593,0,1,0
2349592,0,1,0
2349591,0,1,0
2349590,0,0,1
2349589,0,1,0
2349588,0,0,1
2349587,0,0,1
2349586,0,1,0
2349585,0,1,0
2349584,0,1,1
2349583,0,1,1
2349582,0,1,0
2349581,0,0,1
2349580,0,0,1
2349579,0,0,1
2349578,0,1,1
2349577,0,1,0
2349576,0,0,1
2349575,0,1,0
2349574,0,1,0
2349573,0,0,1
2349572,0,1,0
2349571,0,1,0
2349570,0,1,1
2349569,0,1,0
2349568,0,1,0
2349567,0,1,0
2349566,0,0,1
2349564,0,1,0
2349563,0,0,1
2349561,0,1,0
2349560,0,0,1
2349559,0,0,1
2349558,0,0,1
2349557,0,0,1
2349556,0,0,1
2349555,0,1,0
2349554,0,1,0
2349553,0,1,0
2349552,0,0,1
2349551,0,0,1
2349550,0,0,1
2349549,0,1,0
2349548,0,1,0
2349547,0,0,1
2349546,0,0,1
2349545,0,0,1
2349544,0,0,1
2349543,0,0,1
2349542,0,0,1
2349541,0,0,1
2349540,0,1,0
2349539,0,1,0
2349537,0,0,1
2349536,0,1,0
2349534,0,1,0
2349533,0,1,0
2349532,0,1,0
2349531,0,0,1
2349530,0,0,1
2349529,0,1,0
2349528,0,1,0
2349527,0,1,0
2349526,0,0,1
2349525,0,0,1
2349524,0,0,1
2349523,0,1,0
2349522,0,0,1
2349521,0,1,0
2349520,0,1,1
2349519,0,0,1
2349518,0,1,1
2349517,0,1,0
2349516,0,1,0
2349515,0,1,0
2349514,0,1,0
2349513,0,0,1
2349512,0,0,1
2349511,0,1,0
2349510,0,1,0
2349509,0,1,0
2349508,0,0,1
2349507,0,1,0
2349506,0,0,1
2349505,0,1,1
2349504,0,1,0
2349503,0,1,0
2349502,0,1,0
2349501,0,1,0
2349500,0,0,1
2349499,0,1,0
2349498,0,0,1
2349497,0,1,1
2349496,0,0,1
2349495,0,0,1
2349494,0,0,1
2349493,0,0,1
2349492,0,0,1
2349491,0,0,1
2349490,0,1,0
2349489,0,1,0
2349488,0,1,0
2349487,0,1,0
2349486,0,1,0
2349485,0,1,0
2349484,0,1,0
2349483,0,1,0
2349482,0,0,1
2349481,0,0,1
2349480,0,0,1
2349479,0,0,1
2349478,0,0,1
2349477,0,0,1
2349476,0,1,0
2349475,0,1,0
2349474,0,1,0
2349473,0,0,1
2349472,0,0,1
2349471,0,1,1
2349470,0,0,1
2349469,0,0,1
2349468,0,1,0
2349466,0,1,1
2349465,0,0,1
2349464,0,0,1
2349463,0,1,0
2349462,0,1,1
2349461,0,1,0
2349460,0,0,1
2349459,0,0,1
2349458,0,0,1
2349457,0,1,0
2349456,0,1,0
2349455,0,1,0
2349454,0,1,0
2349453,0,1,0
2349452,0,1,0
2349451,0,1,1
2349450,0,0,1
2349449,0,0,1
2349448,0,0,1
2349447,0,1,0
2349446,0,0,1
2349445,0,0,1
2349444,0,1,0
2349443,0,0,1
2349442,0,0,1
2349441,0,0,1
2349440,0,1,0
2349439,0,1,0
2349438,0,1,0
2349437,0,1,1
2349436,0,1,0
2349435,0,0,1
2349434,0,1,0
2349433,0,0,1
2349432,0,0,1
2349431,0,0,1
2349429,0,0,1
2349428,0,0,1
2349427,0,0,1
2349426,0,0,1
2349425,0,1,0
2349424,0,0,1
2349423,0,0,1
2349422,0,1,1
2349421,0,0,1
2349420,0,1,0
2349419,0,0,1
2349418,0,1,0
2349417,0,1,0
2349416,0,1,0
2349415,0,1,0
2349414,0,1,1
2349413,0,0,1
2349412,0,1,0
2349411,0,1,0
2349410,0,1,0
2349409,0,0,1
2349408,0,0,1
2349407,0,1,0
2349406,0,0,1
2349405,0,1,0
2349404,0,1,0
2349403,0,0,1
2349402,0,1,1
